area,part_of,ts,cases,fatalities,recovered,tested,hospitalized,ventilated
Splitsko-dalmatinska,HR,2020-10-13 08:25:00,4479,80,,,,
Splitsko-dalmatinska,HR,2020-10-14 08:28:00,4607,80,,,,
Splitsko-dalmatinska,HR,2020-10-15 08:54:00,4687,80,,,,
Splitsko-dalmatinska,HR,2020-10-16 08:20:00,4760,80,,,,
Splitsko-dalmatinska,HR,2020-10-17 08:33:00,4866,80,,,,
Splitsko-dalmatinska,HR,2020-10-18 08:47:00,4918,81,,,,
Splitsko-dalmatinska,HR,2020-10-19 09:08:00,4943,82,,,,
Splitsko-dalmatinska,HR,2020-10-20 08:51:00,5099,82,,,,
Splitsko-dalmatinska,HR,2020-10-21 08:53:00,5276,82,,,,
Splitsko-dalmatinska,HR,2020-10-22 08:16:00,5431,82,,,,
Splitsko-dalmatinska,HR,2020-10-23 08:44:00,5643,82,,,,
Splitsko-dalmatinska,HR,2020-10-24 08:46:00,5917,83,,,,
Splitsko-dalmatinska,HR,2020-10-25 08:42:00,6015,83,,,,
Varaždinska,HR,2020-03-21 17:07:00,10,0,,,,
Varaždinska,HR,2020-03-22 15:34:00,11,0,,,,
Varaždinska,HR,2020-03-23 15:56:00,11,0,,,,
Varaždinska,HR,2020-03-24 16:00:00,11,0,,,,
Varaždinska,HR,2020-03-25 16:00:00,11,0,,,,
Varaždinska,HR,2020-03-26 15:21:00,14,0,,,,
Varaždinska,HR,2020-03-27 16:00:00,18,0,,,,
Varaždinska,HR,2020-03-28 15:38:00,19,0,,,,
Varaždinska,HR,2020-03-29 14:00:00,19,0,,,,
Varaždinska,HR,2020-03-30 13:34:00,21,0,,,,
Varaždinska,HR,2020-03-31 14:00:00,21,0,,,,
Varaždinska,HR,2020-04-01 14:00:00,26,0,,,,
Varaždinska,HR,2020-04-02 13:30:00,27,0,,,,
Varaždinska,HR,2020-04-03 13:48:00,27,0,,,,
Varaždinska,HR,2020-04-04 14:04:00,27,0,,,,
Varaždinska,HR,2020-04-05 14:00:00,31,0,,,,
Varaždinska,HR,2020-04-06 13:58:00,33,0,,,,
Varaždinska,HR,2020-04-07 14:00:00,33,0,,,,
Varaždinska,HR,2020-04-08 11:00:00,35,0,,,,
Varaždinska,HR,2020-04-09 14:00:00,35,0,,,,
Varaždinska,HR,2020-04-10 14:00:00,35,0,,,,
Varaždinska,HR,2020-04-11 13:17:00,35,0,,,,
Varaždinska,HR,2020-04-12 14:00:00,35,0,,,,
Varaždinska,HR,2020-04-13 14:00:00,35,0,,,,
Varaždinska,HR,2020-04-14 14:00:00,35,0,,,,
Varaždinska,HR,2020-04-15 14:00:00,35,0,,,,
Varaždinska,HR,2020-04-16 14:00:00,35,0,,,,
Varaždinska,HR,2020-04-17 14:00:00,35,0,,,,
Varaždinska,HR,2020-04-18 13:26:00,35,0,,,,
Varaždinska,HR,2020-04-19 14:00:00,36,0,,,,
Varaždinska,HR,2020-04-20 13:54:00,36,0,,,,
Varaždinska,HR,2020-04-21 14:00:00,37,0,,,,
Varaždinska,HR,2020-04-22 13:14:00,40,0,,,,
Varaždinska,HR,2020-04-23 14:00:00,43,0,,,,
Varaždinska,HR,2020-04-24 14:00:00,49,0,,,,
Varaždinska,HR,2020-04-25 14:00:00,49,0,,,,
Varaždinska,HR,2020-04-26 13:24:00,50,0,,,,
Varaždinska,HR,2020-04-27 14:00:00,50,0,,,,
Varaždinska,HR,2020-04-28 14:00:00,50,0,,,,
Varaždinska,HR,2020-04-29 14:00:00,50,0,,,,
Varaždinska,HR,2020-04-30 14:00:00,50,0,,,,
Varaždinska,HR,2020-05-01 13:05:00,50,0,,,,
Varaždinska,HR,2020-05-02 14:00:00,50,0,,,,
Varaždinska,HR,2020-05-03 14:00:00,50,0,,,,
Varaždinska,HR,2020-05-04 14:00:00,50,0,,,,
Varaždinska,HR,2020-05-05 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-06 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-07 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-08 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-09 13:36:00,51,0,,,,
Varaždinska,HR,2020-05-10 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-11 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-12 12:54:00,51,0,,,,
Varaždinska,HR,2020-05-13 14:03:00,51,0,,,,
Varaždinska,HR,2020-05-14 13:02:00,51,0,,,,
Varaždinska,HR,2020-05-15 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-16 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-17 13:47:00,51,0,,,,
Varaždinska,HR,2020-05-18 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-19 13:18:00,51,0,,,,
Varaždinska,HR,2020-05-20 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-21 13:56:00,51,0,,,,
Varaždinska,HR,2020-05-22 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-23 12:32:00,51,0,,,,
Varaždinska,HR,2020-05-24 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-25 12:49:00,51,0,,,,
Varaždinska,HR,2020-05-26 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-27 12:49:00,51,0,,,,
Varaždinska,HR,2020-05-28 13:20:00,51,0,,,,
Varaždinska,HR,2020-05-29 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-30 14:00:00,51,0,,,,
Varaždinska,HR,2020-05-31 14:00:00,51,0,,,,
Varaždinska,HR,2020-06-01 14:00:00,51,0,,,,
Varaždinska,HR,2020-06-02 12:38:00,51,0,,,,
Varaždinska,HR,2020-06-03 14:00:00,51,0,,,,
Varaždinska,HR,2020-06-04 12:40:00,51,0,,,,
Varaždinska,HR,2020-06-05 14:00:00,51,0,,,,
Varaždinska,HR,2020-06-06 13:10:00,51,0,,,,
Varaždinska,HR,2020-06-07 14:00:00,51,0,,,,
Varaždinska,HR,2020-06-08 12:47:00,51,0,,,,
Varaždinska,HR,2020-06-09 14:00:00,51,0,,,,
Varaždinska,HR,2020-06-10 12:43:00,51,0,,,,
Varaždinska,HR,2020-06-11 14:00:00,51,0,,,,
Varaždinska,HR,2020-06-12 13:04:00,51,0,,,,
Varaždinska,HR,2020-06-13 13:52:00,51,0,,,,
Varaždinska,HR,2020-06-14 13:24:00,51,0,,,,
Varaždinska,HR,2020-06-15 13:09:00,51,0,,,,
Varaždinska,HR,2020-06-16 12:44:00,51,0,,,,
Varaždinska,HR,2020-06-17 14:00:00,51,0,,,,
Varaždinska,HR,2020-06-18 13:01:00,51,0,,,,
Varaždinska,HR,2020-06-19 14:00:00,51,0,,,,
Varaždinska,HR,2020-06-20 14:00:00,51,0,,,,
Varaždinska,HR,2020-06-21 12:48:00,51,0,,,,
Varaždinska,HR,2020-06-22 14:00:00,51,0,,,,
Varaždinska,HR,2020-06-23 14:00:00,51,0,,,,
Varaždinska,HR,2020-06-24 14:00:00,51,0,,,,
Varaždinska,HR,2020-06-25 12:43:00,52,0,,,,
Varaždinska,HR,2020-06-26 14:28:00,53,0,,,,
Varaždinska,HR,2020-06-27 14:03:00,53,0,,,,
Varaždinska,HR,2020-06-28 13:52:00,54,0,,,,
Varaždinska,HR,2020-06-29 13:30:00,54,0,,,,
Varaždinska,HR,2020-06-30 14:00:00,54,0,,,,
Varaždinska,HR,2020-07-01 14:00:00,54,0,,,,
Varaždinska,HR,2020-07-02 13:00:00,54,0,,,,
Varaždinska,HR,2020-07-03 13:02:00,55,0,,,,
Varaždinska,HR,2020-07-04 12:48:00,56,0,,,,
Varaždinska,HR,2020-07-05 12:55:00,56,0,,,,
Varaždinska,HR,2020-07-06 12:41:00,57,0,,,,
Varaždinska,HR,2020-07-07 14:00:00,57,0,,,,
Varaždinska,HR,2020-07-08 12:19:00,58,0,,,,
Varaždinska,HR,2020-07-09 12:28:00,59,0,,,,
Varaždinska,HR,2020-07-10 12:54:00,61,1,,,,
Varaždinska,HR,2020-07-11 13:09:00,61,1,,,,
Varaždinska,HR,2020-07-12 12:55:00,61,2,,,,
Varaždinska,HR,2020-07-13 14:00:00,62,2,,,,
Varaždinska,HR,2020-07-14 14:00:00,62,2,,,,
Varaždinska,HR,2020-07-15 13:51:00,63,2,,,,
Varaždinska,HR,2020-07-16 13:42:00,63,2,,,,
Varaždinska,HR,2020-07-17 14:00:00,63,2,,,,
Varaždinska,HR,2020-07-18 14:00:00,63,2,,,,
Varaždinska,HR,2020-07-19 13:29:00,64,2,,,,
Varaždinska,HR,2020-07-20 14:00:00,64,2,,,,
Varaždinska,HR,2020-07-21 14:00:00,64,2,,,,
Varaždinska,HR,2020-07-22 14:00:00,67,2,,,,
Varaždinska,HR,2020-07-23 14:00:00,67,2,,,,
Varaždinska,HR,2020-07-24 13:31:00,67,2,,,,
Varaždinska,HR,2020-07-25 15:05:00,68,2,,,,
Varaždinska,HR,2020-07-26 14:00:00,68,2,,,,
Varaždinska,HR,2020-07-27 14:00:00,69,2,,,,
Varaždinska,HR,2020-07-28 14:00:00,72,2,,,,
Varaždinska,HR,2020-07-29 13:44:00,72,2,,,,
Varaždinska,HR,2020-07-30 13:28:00,72,2,,,,
Varaždinska,HR,2020-07-31 14:00:00,74,2,,,,
Varaždinska,HR,2020-08-01 13:27:00,75,2,,,,
Varaždinska,HR,2020-08-02 13:41:00,76,2,,,,
Varaždinska,HR,2020-08-03 13:14:00,76,2,,,,
Varaždinska,HR,2020-08-04 12:54:00,76,2,,,,
Varaždinska,HR,2020-08-05 12:31:00,76,2,,,,
Varaždinska,HR,2020-08-06 13:29:00,77,2,,,,
Varaždinska,HR,2020-08-07 13:00:00,77,2,,,,
Varaždinska,HR,2020-08-08 13:02:00,79,2,,,,
Varaždinska,HR,2020-08-09 13:01:00,79,2,,,,
Varaždinska,HR,2020-08-10 12:58:00,80,2,,,,
Varaždinska,HR,2020-08-11 13:09:00,81,2,,,,
Varaždinska,HR,2020-08-12 13:02:00,85,2,,,,
Varaždinska,HR,2020-08-13 13:11:00,87,2,,,,
Varaždinska,HR,2020-08-14 13:10:00,88,2,,,,
Varaždinska,HR,2020-08-15 12:58:00,91,3,,,,
Varaždinska,HR,2020-08-16 12:53:00,91,3,,,,
Varaždinska,HR,2020-08-17 13:20:00,93,3,,,,
Varaždinska,HR,2020-08-18 13:39:00,94,3,,,,
Varaždinska,HR,2020-08-19 13:51:00,100,3,,,,
Varaždinska,HR,2020-08-20 13:50:00,105,3,,,,
Varaždinska,HR,2020-08-21 13:33:00,108,3,,,,
Varaždinska,HR,2020-08-22 13:56:00,124,3,,,,
Varaždinska,HR,2020-08-23 13:45:00,131,3,,,,
Varaždinska,HR,2020-08-24 13:03:00,134,3,,,,
Varaždinska,HR,2020-08-25 13:00:00,136,3,,,,
Varaždinska,HR,2020-08-26 13:02:00,147,3,,,,
Varaždinska,HR,2020-08-27 13:14:00,147,3,,,,
Varaždinska,HR,2020-08-28 12:46:00,156,3,,,,
Varaždinska,HR,2020-08-29 13:00:00,157,3,,,,
Varaždinska,HR,2020-08-30 08:47:00,160,3,,,,
Varaždinska,HR,2020-08-31 08:09:00,160,3,,,,
Varaždinska,HR,2020-09-01 09:12:00,160,3,,,,
Varaždinska,HR,2020-09-02 08:14:00,165,3,,,,
Varaždinska,HR,2020-09-03 08:52:00,168,3,,,,
Varaždinska,HR,2020-09-04 08:53:00,175,3,,,,
Varaždinska,HR,2020-09-05 08:19:00,176,3,,,,
Varaždinska,HR,2020-09-06 08:16:00,182,3,,,,
Varaždinska,HR,2020-09-07 09:01:00,185,3,,,,
Varaždinska,HR,2020-09-08 08:10:00,185,3,,,,
Varaždinska,HR,2020-09-09 08:11:00,191,3,,,,
Varaždinska,HR,2020-09-10 09:15:00,193,3,,,,
Varaždinska,HR,2020-09-11 08:45:00,194,3,,,,
Varaždinska,HR,2020-09-12 08:44:00,200,3,,,,
Varaždinska,HR,2020-09-13 08:39:00,202,3,,,,
Varaždinska,HR,2020-09-14 08:15:00,202,3,,,,
Varaždinska,HR,2020-09-15 08:55:00,203,3,,,,
Varaždinska,HR,2020-09-16 08:10:00,205,3,,,,
Varaždinska,HR,2020-09-17 08:29:00,205,3,,,,
Varaždinska,HR,2020-09-18 08:23:00,206,3,,,,
Varaždinska,HR,2020-09-19 08:30:00,206,3,,,,
Varaždinska,HR,2020-09-20 08:37:00,206,3,,,,
Varaždinska,HR,2020-09-21 08:04:00,207,3,,,,
Varaždinska,HR,2020-09-22 08:12:00,209,3,,,,
Varaždinska,HR,2020-09-23 08:47:00,213,3,,,,
Varaždinska,HR,2020-09-24 08:11:00,213,3,,,,
Varaždinska,HR,2020-09-25 08:19:00,215,3,,,,
Varaždinska,HR,2020-09-26 08:42:00,216,3,,,,
Varaždinska,HR,2020-09-27 08:45:00,220,3,,,,
Varaždinska,HR,2020-09-28 08:39:00,220,3,,,,
Varaždinska,HR,2020-09-29 08:36:00,220,3,,,,
Varaždinska,HR,2020-09-30 08:38:00,224,3,,,,
Varaždinska,HR,2020-10-01 08:36:00,227,3,,,,
Varaždinska,HR,2020-10-02 08:31:00,231,3,,,,
Varaždinska,HR,2020-10-03 08:35:00,234,3,,,,
Varaždinska,HR,2020-10-04 08:32:00,239,3,,,,
Varaždinska,HR,2020-10-05 08:07:00,242,3,,,,
Varaždinska,HR,2020-10-06 08:41:00,243,3,,,,
Varaždinska,HR,2020-10-07 08:46:00,257,4,,,,
Varaždinska,HR,2020-10-08 09:05:00,269,4,,,,
Varaždinska,HR,2020-10-09 08:21:00,289,4,,,,
Varaždinska,HR,2020-10-10 09:08:00,303,4,,,,
Varaždinska,HR,2020-10-11 08:39:00,307,4,,,,
Varaždinska,HR,2020-10-12 08:28:00,333,4,,,,
Varaždinska,HR,2020-10-13 08:25:00,346,4,,,,
Varaždinska,HR,2020-10-14 08:28:00,374,4,,,,
Varaždinska,HR,2020-10-15 08:54:00,391,4,,,,
Varaždinska,HR,2020-10-16 08:20:00,446,4,,,,
Varaždinska,HR,2020-10-17 08:33:00,501,4,,,,
Varaždinska,HR,2020-10-18 08:47:00,510,4,,,,
Varaždinska,HR,2020-10-19 09:08:00,517,4,,,,
Varaždinska,HR,2020-10-20 08:51:00,580,4,,,,
Varaždinska,HR,2020-10-21 08:53:00,651,4,,,,
Varaždinska,HR,2020-10-22 08:16:00,724,4,,,,
Varaždinska,HR,2020-10-23 08:44:00,822,4,,,,
Varaždinska,HR,2020-10-24 08:46:00,927,4,,,,
Varaždinska,HR,2020-10-25 08:42:00,1026,4,,,,
Virovitičko-podravska,HR,2020-03-21 17:07:00,0,0,,,,
Virovitičko-podravska,HR,2020-03-22 15:34:00,0,0,,,,
Virovitičko-podravska,HR,2020-03-23 15:56:00,0,0,,,,
Virovitičko-podravska,HR,2020-03-24 16:00:00,0,0,,,,
Virovitičko-podravska,HR,2020-03-25 16:00:00,0,0,,,,
Virovitičko-podravska,HR,2020-03-26 15:21:00,0,0,,,,
Virovitičko-podravska,HR,2020-03-27 16:00:00,0,0,,,,
Virovitičko-podravska,HR,2020-03-28 15:38:00,0,0,,,,
Virovitičko-podravska,HR,2020-03-29 14:00:00,0,0,,,,
Virovitičko-podravska,HR,2020-03-30 13:34:00,0,0,,,,
Virovitičko-podravska,HR,2020-03-31 14:00:00,1,0,,,,
Virovitičko-podravska,HR,2020-04-01 14:00:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-02 13:30:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-03 13:48:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-04 14:04:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-05 14:00:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-06 13:58:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-07 14:00:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-08 11:00:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-09 14:00:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-10 14:00:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-11 13:17:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-12 14:00:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-13 14:00:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-14 14:00:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-15 14:00:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-16 14:00:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-17 14:00:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-18 13:26:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-19 14:00:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-20 13:54:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-21 14:00:00,4,0,,,,
Virovitičko-podravska,HR,2020-04-22 13:14:00,9,0,,,,
Virovitičko-podravska,HR,2020-04-23 14:00:00,9,0,,,,
Virovitičko-podravska,HR,2020-04-24 14:00:00,9,0,,,,
Virovitičko-podravska,HR,2020-04-25 14:00:00,9,0,,,,
Virovitičko-podravska,HR,2020-04-26 13:24:00,9,0,,,,
Virovitičko-podravska,HR,2020-04-27 14:00:00,9,0,,,,
Virovitičko-podravska,HR,2020-04-28 14:00:00,9,0,,,,
Virovitičko-podravska,HR,2020-04-29 14:00:00,9,0,,,,
Virovitičko-podravska,HR,2020-04-30 14:00:00,9,0,,,,
Virovitičko-podravska,HR,2020-05-01 13:05:00,9,0,,,,
Virovitičko-podravska,HR,2020-05-02 14:00:00,9,0,,,,
Virovitičko-podravska,HR,2020-05-03 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-04 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-05 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-06 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-07 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-08 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-09 13:36:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-10 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-11 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-12 12:54:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-13 14:03:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-14 13:02:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-15 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-16 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-17 13:47:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-18 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-19 13:18:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-20 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-21 13:56:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-22 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-23 12:32:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-24 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-25 12:49:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-26 14:00:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-27 12:49:00,11,0,,,,
Virovitičko-podravska,HR,2020-05-28 13:20:00,11,1,,,,
Virovitičko-podravska,HR,2020-05-29 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-05-30 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-05-31 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-01 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-02 12:38:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-03 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-04 12:40:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-05 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-06 13:10:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-07 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-08 12:47:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-09 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-10 12:43:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-11 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-12 13:04:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-13 13:52:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-14 13:24:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-15 13:09:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-16 12:44:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-17 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-18 13:01:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-19 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-20 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-21 12:48:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-22 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-23 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-24 14:00:00,11,1,,,,
Virovitičko-podravska,HR,2020-06-25 12:43:00,12,1,,,,
Virovitičko-podravska,HR,2020-06-26 14:28:00,12,1,,,,
Virovitičko-podravska,HR,2020-06-27 14:03:00,13,1,,,,
Virovitičko-podravska,HR,2020-06-28 13:52:00,13,1,,,,
Virovitičko-podravska,HR,2020-06-29 13:30:00,13,1,,,,
Virovitičko-podravska,HR,2020-06-30 14:00:00,13,1,,,,
Virovitičko-podravska,HR,2020-07-01 14:00:00,13,1,,,,
Virovitičko-podravska,HR,2020-07-02 13:00:00,13,1,,,,
Virovitičko-podravska,HR,2020-07-03 13:02:00,13,1,,,,
Virovitičko-podravska,HR,2020-07-04 12:48:00,13,1,,,,
Virovitičko-podravska,HR,2020-07-05 12:55:00,14,1,,,,
Virovitičko-podravska,HR,2020-07-06 12:41:00,14,1,,,,
Virovitičko-podravska,HR,2020-07-07 14:00:00,14,1,,,,
Virovitičko-podravska,HR,2020-07-08 12:19:00,14,1,,,,
Virovitičko-podravska,HR,2020-07-09 12:28:00,15,1,,,,
Virovitičko-podravska,HR,2020-07-10 12:54:00,15,1,,,,
Virovitičko-podravska,HR,2020-07-11 13:09:00,17,1,,,,
Virovitičko-podravska,HR,2020-07-12 12:55:00,20,1,,,,
Virovitičko-podravska,HR,2020-07-13 14:00:00,20,1,,,,
Virovitičko-podravska,HR,2020-07-14 14:00:00,20,1,,,,
Virovitičko-podravska,HR,2020-07-15 13:51:00,23,1,,,,
Virovitičko-podravska,HR,2020-07-16 13:42:00,24,1,,,,
Virovitičko-podravska,HR,2020-07-17 14:00:00,24,1,,,,
Virovitičko-podravska,HR,2020-07-18 14:00:00,27,1,,,,
Virovitičko-podravska,HR,2020-07-19 13:29:00,27,1,,,,
Virovitičko-podravska,HR,2020-07-20 14:00:00,27,1,,,,
Virovitičko-podravska,HR,2020-07-21 14:00:00,27,1,,,,
Virovitičko-podravska,HR,2020-07-22 14:00:00,27,1,,,,
Virovitičko-podravska,HR,2020-07-23 14:00:00,27,1,,,,
Virovitičko-podravska,HR,2020-07-24 13:31:00,27,1,,,,
Virovitičko-podravska,HR,2020-07-25 15:05:00,28,1,,,,
Virovitičko-podravska,HR,2020-07-26 14:00:00,29,1,,,,
Virovitičko-podravska,HR,2020-07-27 14:00:00,31,1,,,,
Virovitičko-podravska,HR,2020-07-28 14:00:00,31,1,,,,
Virovitičko-podravska,HR,2020-07-29 13:44:00,32,1,,,,
Virovitičko-podravska,HR,2020-07-30 13:28:00,35,1,,,,
Virovitičko-podravska,HR,2020-07-31 14:00:00,35,1,,,,
Virovitičko-podravska,HR,2020-08-01 13:27:00,35,1,,,,
Virovitičko-podravska,HR,2020-08-02 13:41:00,35,1,,,,
Virovitičko-podravska,HR,2020-08-03 13:14:00,35,1,,,,
Virovitičko-podravska,HR,2020-08-04 12:54:00,35,1,,,,
Virovitičko-podravska,HR,2020-08-05 12:31:00,35,1,,,,
Virovitičko-podravska,HR,2020-08-06 13:29:00,35,1,,,,
Virovitičko-podravska,HR,2020-08-07 13:00:00,35,1,,,,
Virovitičko-podravska,HR,2020-08-08 13:02:00,35,1,,,,
Virovitičko-podravska,HR,2020-08-09 13:01:00,36,1,,,,
Virovitičko-podravska,HR,2020-08-10 12:58:00,36,1,,,,
Virovitičko-podravska,HR,2020-08-11 13:09:00,36,1,,,,
Virovitičko-podravska,HR,2020-08-12 13:02:00,36,1,,,,
Virovitičko-podravska,HR,2020-08-13 13:11:00,36,1,,,,
Virovitičko-podravska,HR,2020-08-14 13:10:00,37,1,,,,
Virovitičko-podravska,HR,2020-08-15 12:58:00,37,1,,,,
Virovitičko-podravska,HR,2020-08-16 12:53:00,39,1,,,,
Virovitičko-podravska,HR,2020-08-17 13:20:00,40,1,,,,
Virovitičko-podravska,HR,2020-08-18 13:39:00,41,1,,,,
Virovitičko-podravska,HR,2020-08-19 13:51:00,43,1,,,,
Virovitičko-podravska,HR,2020-08-20 13:50:00,47,1,,,,
Virovitičko-podravska,HR,2020-08-21 13:33:00,49,1,,,,
Virovitičko-podravska,HR,2020-08-22 13:56:00,50,1,,,,
Virovitičko-podravska,HR,2020-08-23 13:45:00,53,1,,,,
Virovitičko-podravska,HR,2020-08-24 13:03:00,53,1,,,,
Virovitičko-podravska,HR,2020-08-25 13:00:00,54,1,,,,
Virovitičko-podravska,HR,2020-08-26 13:02:00,54,1,,,,
Virovitičko-podravska,HR,2020-08-27 13:14:00,61,1,,,,
Virovitičko-podravska,HR,2020-08-28 12:46:00,61,1,,,,
Virovitičko-podravska,HR,2020-08-29 13:00:00,72,1,,,,
Virovitičko-podravska,HR,2020-08-30 08:47:00,74,1,,,,
Virovitičko-podravska,HR,2020-08-31 08:09:00,75,1,,,,
Virovitičko-podravska,HR,2020-09-01 09:12:00,77,1,,,,
Virovitičko-podravska,HR,2020-09-02 08:14:00,77,1,,,,
Virovitičko-podravska,HR,2020-09-03 08:52:00,83,1,,,,
Virovitičko-podravska,HR,2020-09-04 08:53:00,87,1,,,,
Virovitičko-podravska,HR,2020-09-05 08:19:00,89,1,,,,
Virovitičko-podravska,HR,2020-09-06 08:16:00,95,1,,,,
Virovitičko-podravska,HR,2020-09-07 09:01:00,98,1,,,,
Virovitičko-podravska,HR,2020-09-08 08:10:00,102,1,,,,
Virovitičko-podravska,HR,2020-09-09 08:11:00,107,1,,,,
Virovitičko-podravska,HR,2020-09-10 09:15:00,119,1,,,,
Virovitičko-podravska,HR,2020-09-11 08:45:00,126,1,,,,
Virovitičko-podravska,HR,2020-09-12 08:44:00,141,1,,,,
Virovitičko-podravska,HR,2020-09-13 08:39:00,150,2,,,,
Virovitičko-podravska,HR,2020-09-14 08:15:00,156,2,,,,
Virovitičko-podravska,HR,2020-09-15 08:55:00,156,3,,,,
Virovitičko-podravska,HR,2020-09-16 08:10:00,163,3,,,,
Virovitičko-podravska,HR,2020-09-17 08:29:00,167,3,,,,
Virovitičko-podravska,HR,2020-09-18 08:23:00,169,3,,,,
Virovitičko-podravska,HR,2020-09-19 08:30:00,176,3,,,,
Virovitičko-podravska,HR,2020-09-20 08:37:00,183,3,,,,
Virovitičko-podravska,HR,2020-09-21 08:04:00,183,4,,,,
Virovitičko-podravska,HR,2020-09-22 08:12:00,185,4,,,,
Virovitičko-podravska,HR,2020-09-23 08:47:00,190,4,,,,
Virovitičko-podravska,HR,2020-09-24 08:11:00,197,4,,,,
Virovitičko-podravska,HR,2020-09-25 08:19:00,204,4,,,,
Virovitičko-podravska,HR,2020-09-26 08:42:00,214,4,,,,
